time,tem,heating rate,,,
min,K,K/min,,,
49.75,800.54,16.09125628,60.42701092,0.016550811,Training
49.76666667,800.73,16.0896852,60.37735849,0.016550811,Training
49.78333333,800.93,16.08831604,60.37735849,0.016550811,Training
49.8,801.11,16.08654618,60.37735849,0.017378352,Training
49.81666667,801.3,16.08497825,60.37735849,0.017378352,Training
49.83333333,801.49,16.08341137,60.32770606,0.016550811,Validation
49.85,801.68,16.08184554,60.32770606,0.017378351,Test
49.86666667,801.87,16.08028075,60.32770606,0.017378351,Training
49.88333333,802.06,16.07871701,60.27805362,0.017378352,Training
49.9,802.25,16.07715431,60.27805362,0.017378352,Training
49.91666667,802.46,16.07599332,60.27805362,0.017378352,Training
49.93333333,802.63,16.07403204,60.22840119,0.017378352,Training
49.95,802.84,16.07287287,60.22840119,0.017378352,Test
49.96666667,803.02,16.07111408,60.22840119,0.018205892,Training
49.98333333,803.21,16.06955652,60.22840119,0.018205892,Training
50,803.42,16.0684,60.17874876,0.018205892,Training
50.01666667,803.58,16.06624459,60.17874876,0.018205892,Training
50.03333333,803.8,16.06528981,60.17874876,0.018205892,Validation
50.05,803.97,16.06333666,60.12909633,0.018205892,Training
50.06666667,804.17,16.06198402,60.12909633,0.018205892,Training
50.08333333,804.37,16.06063228,60.12909633,0.019033433,Training
50.1,804.53,16.05848303,60.12909633,0.019033433,Validation
50.11666667,804.76,16.05773196,60.07944389,0.019033433,Training
50.13333333,804.92,16.05558511,60.07944389,0.019033433,Training
50.15,805.13,16.05443669,60.07944389,0.019033433,Training
50.16666667,805.32,16.05289037,60.02979146,0.019033433,Test
50.18333333,805.5,16.0511458,60.02979146,0.019033433,Training
50.2,805.72,16.0501992,60.02979146,0.019860973,Training
50.21666667,805.88,16.04805841,59.98013903,0.019033433,Training
50.23333333,806.09,16.0469144,59.98013903,0.019860973,Training
50.25,806.28,16.04537313,59.98013903,0.019860973,Validation
50.26666667,806.46,16.04363395,59.93048659,0.019033433,Training
50.28333333,806.67,16.04249254,59.93048659,0.019860973,Training
50.3,806.85,16.04075547,59.93048659,0.019860973,Training
50.31666667,807.05,16.03941703,59.88083416,0.019860973,Training
50.33333333,807.24,16.03788079,59.88083416,0.019860973,Training
50.35,807.44,16.03654419,59.83118173,0.019033433,Training
50.36666667,807.63,16.03500993,59.83118173,0.019860973,Test
50.38333333,807.83,16.03367516,59.83118173,0.019860973,Training
50.4,808.01,16.03194444,59.78152929,0.019860973,Training
50.41666667,808.22,16.03080992,59.78152929,0.019860973,Test
50.43333333,808.39,16.02888301,59.78152929,0.020688514,Training
50.45,808.6,16.02775025,59.73187686,0.019860973,Validation
50.46666667,808.8,16.02642008,59.73187686,0.019860973,Training
50.48333333,808.97,16.02449653,59.73187686,0.020688514,Training
50.5,809.19,16.02356436,59.68222443,0.019860973,Training
50.51666667,809.35,16.02144507,59.68222443,0.020688514,Training
50.53333333,809.57,16.02051451,59.68222443,0.020688514,Training
50.55,809.75,16.01879327,59.632572,0.020688514,Training
50.56666667,809.93,16.01707317,59.632572,0.020688514,Test
50.58333333,810.15,16.01614498,59.58291956,0.019860973,Training
50.6,810.3,16.01383399,59.58291956,0.020688514,Training
50.61666667,810.53,16.01310504,59.58291956,0.020688514,Training
50.63333333,810.7,16.01119157,59.53326713,0.020688514,Training
50.65,810.89,16.00967423,59.53326713,0.020688514,Training
50.66666667,811.1,16.00855263,59.53326713,0.020688514,Training
50.68333333,811.26,16.00644525,59.4836147,0.020688514,Training
50.7,811.49,16.00571992,59.4836147,0.020688514,Training
50.71666667,811.66,16.00381203,59.43396226,0.020688514,Validation
50.73333333,811.86,16.00249671,59.43396226,0.020688514,Validation
50.75,812.05,16.00098522,59.43396226,0.020688514,Training
50.76666667,812.23,15.99927774,59.38430983,0.020688514,Training
50.78333333,812.43,15.99796521,59.38430983,0.020688514,Training
50.8,812.61,15.99625984,59.3346574,0.020688514,Training
50.81666667,812.8,15.99475238,59.3346574,0.020688514,Training
50.83333333,812.99,15.9932459,59.3346574,0.020688514,Training
50.85,813.17,15.99154376,59.28500497,0.020688514,Training
50.86666667,813.36,15.99003932,59.28500497,0.020688514,Test
50.88333333,813.55,15.98853587,59.23535253,0.019860973,Training
50.9,813.73,15.98683694,59.23535253,0.020688514,Training
50.91666667,813.93,15.98553191,59.23535253,0.020688514,Test
50.93333333,814.11,15.98383508,59.1857001,0.020688514,Training
50.95,814.29,15.98213935,59.1857001,0.020688514,Training
50.96666667,814.49,15.98083715,59.13604767,0.019860973,Training
50.98333333,814.65,15.97875123,59.13604767,0.020688514,Training
51,814.87,15.97784314,59.08639523,0.019860973,Validation
51.01666667,815.04,15.97595557,59.08639523,0.019860973,Training
51.03333333,815.23,15.97446114,59.08639523,0.020688514,Training
51.05,815.43,15.97316357,59.0367428,0.019860973,Training
51.06666667,815.59,15.97108355,59.0367428,0.020688514,Training
51.08333333,815.81,15.97017945,58.98709037,0.019860973,Training
51.1,815.97,15.96810176,58.98709037,0.019860973,Training
51.11666667,816.17,15.96680796,58.93743793,0.019860973,Test
51.13333333,816.36,15.96531943,58.93743793,0.019860973,Training
51.15,816.52,15.96324536,58.93743793,0.019860973,Validation
51.16666667,816.73,15.96214984,58.8877855,0.019860973,Training
51.18333333,816.89,15.96007815,58.8877855,0.019860973,Training
51.2,817.09,15.95878906,58.83813307,0.019033433,Training
51.21666667,817.28,15.95730556,58.83813307,0.019033433,Training
51.23333333,817.46,15.95562785,58.78848064,0.019033433,Training
51.25,817.65,15.95414634,58.78848064,0.019033433,Training
51.26666667,817.81,15.95208062,58.78848064,0.019033433,Training
51.28333333,818.01,15.95079623,58.7388282,0.019033433,Training
51.3,818.18,15.94892788,58.7388282,0.019033433,Validation
51.31666667,818.36,15.9472556,58.68917577,0.019033433,Training
51.33333333,818.54,15.94558442,58.68917577,0.019033433,Training
51.35,818.71,15.94371957,58.68917577,0.019033433,Test
51.36666667,818.88,15.94185594,58.63952334,0.019033433,Training
51.38333333,819.05,15.93999351,58.63952334,0.019033433,Training
51.4,819.22,15.9381323,58.5898709,0.018205892,Training
51.41666667,819.4,15.93646677,58.5898709,0.018205892,Training
51.43333333,819.58,15.93480233,58.54021847,0.018205892,Test
51.45,819.74,15.93275024,58.54021847,0.018205892,Training
51.46666667,819.93,15.93128238,58.54021847,0.018205892,Training
51.48333333,820.08,15.92903852,58.49056604,0.018205892,Training
51.5,820.27,15.92757282,58.49056604,0.018205892,Training
51.51666667,820.44,15.92571983,58.4409136,0.017378352,Training
51.53333333,820.6,15.923674,58.4409136,0.018205892,Validation
51.55,820.81,15.92259942,58.39126117,0.017378352,Training
51.56666667,820.95,15.92016807,58.39126117,0.017378352,Training
51.58333333,821.14,15.91870759,58.39126117,0.018205892,Training
51.6,821.28,15.91627907,58.34160874,0.017378352,Training
51.61666667,821.43,15.91404585,58.34160874,0.017378352,Training
51.63333333,821.6,15.91220142,58.29195631,0.016550811,Training
51.65,821.72,15.90939013,58.29195631,0.017378352,Training
51.66666667,821.9,15.90774194,58.29195631,0.017378352,Validation
51.68333333,822.03,15.90512738,58.24230387,0.016550811,Training
51.7,822.19,15.90309478,58.24230387,0.017378352,Test
51.71666667,822.34,15.90087013,58.19265144,0.016550811,Training
51.73333333,822.47,15.89826031,58.19265144,0.016550811,Validation
51.75,822.64,15.89642512,58.19265144,0.016550811,Training
51.76666667,822.76,15.89362524,58.14299901,0.016550811,Training
51.78333333,822.92,15.89159961,58.14299901,0.016550811,Test
51.8,823.07,15.88938224,58.09334657,0.01572327,Training
51.81666667,823.22,15.88716629,58.09334657,0.01572327,Training
51.83333333,823.38,15.88514469,58.09334657,0.016550811,Training
51.85,823.53,15.88293153,58.04369414,0.015723271,Training
51.86666667,823.67,15.88052699,58.04369414,0.015723271,Training
51.88333333,823.83,15.87850948,58.04369414,0.015723271,Training
51.9,823.97,15.8761079,57.99404171,0.015723271,Training
51.91666667,824.13,15.8740931,57.99404171,0.015723271,Test
51.93333333,824.28,15.87188703,57.94438928,0.01489573,Training
51.95,824.42,15.86948989,57.94438928,0.01489573,Training
51.96666667,824.59,15.86767158,57.94438928,0.015723271,Training
51.98333333,824.73,15.86527733,57.89473684,0.01489573,Validation
52,824.88,15.86307692,57.89473684,0.01489573,Training
52.01666667,825.04,15.86107017,57.89473684,0.01489573,Training
52.03333333,825.16,15.85829596,57.84508441,0.01489573,Training
52.05,825.34,15.85667627,57.84508441,0.01489573,Training
52.06666667,825.47,15.85409731,57.79543198,0.014068189,Training
52.08333333,825.64,15.852288,57.79543198,0.014068189,Training
52.1,825.79,15.85009597,57.79543198,0.01489573,Training
52.11666667,825.92,15.84752159,57.74577954,0.014068189,Test
52.13333333,826.11,15.84609974,57.74577954,0.014068189,Training
52.15,826.22,15.84314477,57.74577954,0.014068189,Validation
52.16666667,826.39,15.84134185,57.69612711,0.013240649,Training
52.18333333,826.53,15.83896519,57.69612711,0.014068189,Training
52.2,826.66,15.83639847,57.69612711,0.014068189,Training
52.21666667,826.83,15.83459943,57.69612711,0.014068189,Training
52.23333333,826.96,15.83203574,57.64647468,0.013240649,Training
52.25,827.13,15.83023923,57.64647468,0.013240649,Training
52.26666667,827.26,15.82767857,57.64647468,0.014068189,Training
52.28333333,827.41,15.82550207,57.59682224,0.013240649,Training
52.3,827.57,15.82351816,57.59682224,0.013240649,Validation
52.31666667,827.69,15.82077095,57.54716981,0.012413108,Training
52.33333333,827.85,15.81878981,57.54716981,0.012413108,Training
52.35,827.98,15.81623687,57.54716981,0.013240649,Training
52.36666667,828.12,15.81387651,57.49751738,0.012413108,Training
52.38333333,828.27,15.81170856,57.49751738,0.012413108,Test
52.4,828.4,15.80916031,57.49751738,0.012413108,Training
52.41666667,828.53,15.80661367,57.49751738,0.012413108,Training
52.43333333,828.69,15.80464081,57.44786495,0.011585568,Test
52.45,828.81,15.80190658,57.44786495,0.012413108,Training
52.46666667,828.96,15.79974587,57.44786495,0.012413108,Training
52.48333333,829.1,15.797396,57.39821251,0.011585568,Training
52.5,829.22,15.79466667,57.39821251,0.011585568,Training
52.51666667,829.38,15.79270073,57.39821251,0.011585568,Validation
52.53333333,829.49,15.78978426,57.34856008,0.010758027,Training
52.55,829.65,15.78782112,57.34856008,0.011585568,Training
52.56666667,829.77,15.78509829,57.34856008,0.011585568,Training
52.58333333,829.89,15.78237718,57.29890765,0.010758027,Training
52.6,830.05,15.78041825,57.29890765,0.010758027,Training
52.61666667,830.15,15.77732024,57.29890765,0.010758027,Training
52.63333333,830.32,15.77555415,57.29890765,0.010758027,Training
52.65,830.42,15.77245964,57.24925521,0.009930487,Training
52.66666667,830.56,15.77012658,57.24925521,0.010758027,Training
52.68333333,830.7,15.767795,57.24925521,0.010758027,Test
52.7,830.81,15.76489564,57.19960278,0.009930487,Validation
52.71666667,830.97,15.76294657,57.19960278,0.009930487,Training
52.73333333,831.07,15.75986094,57.19960278,0.009930487,Training
52.75,831.21,15.75753555,57.19960278,0.009930487,Training
52.76666667,831.34,15.75502211,57.14995035,0.009102946,Training
52.78333333,831.46,15.75232081,57.14995035,0.009102946,Training
52.8,831.6,15.75,57.14995035,0.009102946,Test
52.81666667,831.72,15.74730199,57.14995035,0.009930487,Training
52.83333333,831.85,15.74479495,57.10029791,0.009102946,Training
52.85,831.98,15.7422895,57.10029791,0.009102946,Training
52.86666667,832.11,15.73978562,57.10029791,0.009102946,Validation
52.88333333,832.24,15.73728333,57.10029791,0.009102946,Training
52.9,832.37,15.73478261,57.05064548,0.008275406,Training
52.91666667,832.48,15.73190551,57.05064548,0.008275406,Training
52.93333333,832.62,15.72959698,57.05064548,0.008275406,Training
52.95,832.74,15.72691218,57.05064548,0.008275406,Training
52.96666667,832.86,15.72422907,57.00099305,0.007447865,Training
52.98333333,833,15.72192513,57.00099305,0.008275406,Test
53,833.11,15.7190566,57.00099305,0.008275406,Training
53.01666667,833.26,15.71694436,57.00099305,0.008275406,Validation
53.03333333,833.35,15.71370207,56.95134062,0.007447865,Training
53.05,833.49,15.71140434,56.95134062,0.007447865,Training
53.06666667,833.61,15.70873116,56.95134062,0.007447865,Validation
53.08333333,833.71,15.70568289,56.95134062,0.007447865,Training
53.1,833.87,15.70376648,56.90168818,0.006620324,Training
53.11666667,833.95,15.70034515,56.90168818,0.006620324,Training
53.13333333,834.1,15.69824341,56.90168818,0.006620324,Training
53.15,834.21,15.6953904,56.90168818,0.006620324,Training
53.16666667,834.31,15.6923511,56.90168818,0.006620324,Training
53.18333333,834.46,15.69025384,56.85203575,0.005792784,Training
53.2,834.55,15.68703008,56.85203575,0.005792784,Training
53.21666667,834.69,15.68474789,56.85203575,0.006620324,Test
53.23333333,834.8,15.68190357,56.85203575,0.006620324,Test
53.25,834.92,15.67924883,56.85203575,0.006620324,Training
53.26666667,835.05,15.67678348,56.80238332,0.005792784,Training
53.28333333,835.15,15.67375665,56.80238332,0.005792784,Training
53.3,835.28,15.67129456,56.80238332,0.005792784,Training
53.31666667,835.39,15.66845889,56.80238332,0.005792784,Training
53.33333333,835.51,15.6658125,56.80238332,0.005792784,Training
53.35,835.63,15.66316776,56.75273088,0.004965243,Validation
53.36666667,835.74,15.66033729,56.75273088,0.004965243,Training
53.38333333,835.86,15.65769591,56.75273088,0.004965243,Training
53.4,835.97,15.65486891,56.75273088,0.004965243,Training
53.41666667,836.08,15.65204368,56.75273088,0.004965243,Validation
53.43333333,836.21,15.64959451,56.75273088,0.004965243,Training
53.45,836.32,15.64677268,56.70307845,0.004137703,Training
53.46666667,836.43,15.64395262,56.70307845,0.004137703,Test
53.48333333,836.56,15.64150826,56.70307845,0.004137703,Training
53.5,836.66,15.63850467,56.70307845,0.004137703,Training
53.51666667,836.8,15.63625039,56.70307845,0.004137703,Training
53.53333333,836.9,15.63325031,56.70307845,0.004137703,Training
53.55,837.01,15.63043884,56.65342602,0.004137703,Training
53.56666667,837.15,15.62818917,56.65342602,0.004137703,Training
53.58333333,837.23,15.62482115,56.65342602,0.004137703,Training
53.6,837.38,15.62276119,56.65342602,0.004137703,Training
53.61666667,837.48,15.61976997,56.65342602,0.004137703,Training
53.63333333,837.6,15.61715351,56.65342602,0.004137703,Validation
53.65,837.73,15.61472507,56.65342602,0.004137703,Training
53.66666667,837.82,15.6115528,56.60377358,0.003310162,Test
53.68333333,837.97,15.60950016,56.60377358,0.003310162,Training
53.7,838.06,15.60633147,56.60377358,0.003310162,Training
53.71666667,838.19,15.6039094,56.60377358,0.003310162,Training
53.73333333,838.31,15.60130273,56.60377358,0.003310162,Training
53.75,838.41,15.59832558,56.60377358,0.003310162,Training
53.76666667,838.56,15.59628022,56.60377358,0.003310162,Training
53.78333333,838.65,15.59312055,56.60377358,0.003310162,Training
53.8,838.78,15.59070632,56.60377358,0.003310162,Training
53.81666667,838.9,15.58810777,56.55412115,0.002482622,Validation
53.83333333,839,15.58513932,56.55412115,0.002482622,Training
53.85,839.13,15.58272981,56.55412115,0.002482622,Training
53.86666667,839.24,15.5799505,56.55412115,0.002482622,Test
53.88333333,839.36,15.57735849,56.55412115,0.002482622,Training
53.9,839.47,15.57458256,56.55412115,0.002482622,Training
53.91666667,839.59,15.57199382,56.55412115,0.002482622,Training
53.93333333,839.71,15.56940667,56.55412115,0.002482622,Validation
53.95,839.82,15.56663577,56.55412115,0.002482622,Training
53.96666667,839.92,15.56368128,56.55412115,0.002482622,Training
53.98333333,840.06,15.56146959,56.50446872,0.001655081,Training
54,840.15,15.55833333,56.50446872,0.001655081,Training
54.01666667,840.28,15.55593952,56.50446872,0.001655081,Training
54.03333333,840.4,15.55336212,56.50446872,0.001655081,Training
54.05,840.49,15.55023127,56.50446872,0.001655081,Test
54.06666667,840.64,15.54821208,56.50446872,0.001655081,Training
54.08333333,840.73,15.54508475,56.50446872,0.001655081,Training
54.1,840.86,15.54269871,56.50446872,0.001655081,Validation
54.11666667,840.97,15.53994456,56.50446872,0.001655081,Training
54.13333333,841.08,15.53719212,56.50446872,0.001655081,Training
54.15,841.22,15.53499538,56.50446872,0.001655081,Test
54.16666667,841.3,15.53169231,56.50446872,0.001655081,Training
54.18333333,841.45,15.52968317,56.50446872,0.001655081,Training
54.2,841.55,15.52675277,56.50446872,0.001655081,Training
54.21666667,841.67,15.52419305,56.45481629,0.000827541,Training
54.23333333,841.8,15.5218193,56.45481629,0.000827541,Training
54.25,841.89,15.51870968,56.45481629,0.000827541,Test
54.26666667,842.03,15.51652334,56.45481629,0.000827541,Validation
54.28333333,842.13,15.51360147,56.45481629,0.000827541,Training
54.3,842.26,15.51123389,56.45481629,0.000827541,Training
54.31666667,842.39,15.50886775,56.45481629,0.000827541,Training
54.33333333,842.5,15.50613497,56.45481629,0.000827541,Training
54.35,842.63,15.50377185,56.45481629,0.000827541,Training
54.36666667,842.75,15.50122624,56.45481629,0.000827541,Training
54.38333333,842.87,15.49868219,56.45481629,0.000827541,Training
54.4,843,15.49632353,56.45481629,0.000827541,Training
54.41666667,843.12,15.49378254,56.45481629,0.000827541,Validation
54.43333333,843.24,15.49124311,56.45481629,0.000827541,Training
54.45,843.38,15.48907254,56.45481629,0.000827541,Training
54.46666667,843.49,15.48635251,56.45481629,0.000827541,Test
54.48333333,843.64,15.48436831,56.45481629,0.000827541,Training
54.5,843.76,15.48183486,56.45481629,0.000827541,Training
54.51666667,843.88,15.47930297,56.45481629,0.000827541,Training
54.53333333,844.03,15.47732274,56.45481629,0.000827541,Training
54.55,844.13,15.47442713,56.40516385,0,Training
54.56666667,844.3,15.47281613,56.40516385,0,Training
54.58333333,844.41,15.47010687,56.40516385,0,Validation
54.6,844.55,15.46794872,56.40516385,0,Training
54.61666667,844.7,15.46597498,56.40516385,0,Training
54.63333333,844.81,15.46327029,56.40516385,0,Test
54.65,844.98,15.46166514,56.40516385,0,Training
54.66666667,845.09,15.45896341,56.40516385,0,Training
54.68333333,845.24,15.45699482,56.40516385,0,Training
54.7,845.38,15.45484461,56.40516385,0,Training
54.71666667,845.5,15.45233019,56.40516385,0,Training
54.73333333,845.67,15.45073082,56.40516385,0,Validation
54.75,845.79,15.44821918,56.40516385,0,Training
54.76666667,845.94,15.44625685,56.40516385,0,Training
54.78333333,846.09,15.44429571,56.40516385,0,Training
54.8,846.22,15.4419708,56.40516385,0,Test
54.81666667,846.38,15.44019459,56.40516385,0,Training
54.83333333,846.51,15.43787234,56.40516385,0,Training
54.85,846.66,15.43591613,56.40516385,0,Training
54.86666667,846.8,15.43377886,56.40516385,0,Training
54.88333333,846.94,15.43164288,56.40516385,0,Training
54.9,847.09,15.42969035,56.40516385,0,Training
54.91666667,847.24,15.427739,56.40516385,0,Training
54.93333333,847.38,15.4256068,56.40516385,0,Test
54.95,847.54,15.42383985,56.40516385,0,Validation
54.96666667,847.67,15.4215282,56.40516385,0,Training
54.98333333,847.83,15.41976356,56.40516385,0,Training
55,847.98,15.41781818,56.40516385,0,Training
55.01666667,848.12,15.41569221,56.40516385,0,Training
55.03333333,848.3,15.41429437,56.40516385,0,Training
55.05,848.42,15.41180745,56.40516385,0,Training
55.06666667,848.59,15.41023002,56.40516385,0,Training
55.08333333,848.74,15.40829047,56.40516385,0,Training
55.1,848.87,15.40598911,56.40516385,0,Training
55.11666667,849.06,15.40477774,56.40516385,0,Training
55.13333333,849.17,15.40211608,56.40516385,0,Training
55.15,849.35,15.40072529,56.40516385,0,Training
55.16666667,849.49,15.39861027,56.40516385,0,Validation
55.18333333,849.64,15.39667774,56.40516385,0,Test
55.2,849.82,15.39528986,56.40516385,0,Training
55.21666667,849.94,15.39281618,56.40516385,0,Training
55.23333333,850.13,15.39161135,56.40516385,0,Training
55.25,850.26,15.38932127,56.40516385,0,Training
55.26666667,850.42,15.38757539,56.40516385,0,Test
55.28333333,850.58,15.38583057,56.40516385,0,Training
55.3,850.72,15.38372514,56.40516385,0,Training
55.31666667,850.89,15.3821633,56.40516385,0,Training
55.33333333,851.03,15.38006024,56.40516385,0,Training
55.35,851.19,15.37831978,56.40516385,0,Training
55.36666667,851.35,15.37658037,56.40516385,0,Training
55.38333333,851.5,15.37466145,56.40516385,0,Validation
55.4,851.66,15.37292419,56.40516385,0,Training
55.41666667,851.82,15.37118797,56.40516385,0,Training
55.43333333,851.97,15.3692724,56.40516385,0,Training
55.45,852.13,15.36753832,56.40516385,0,Training
55.46666667,852.29,15.36580529,56.40516385,0,Training
55.48333333,852.44,15.36389306,56.40516385,0,Test
55.5,852.61,15.36234234,56.40516385,0,Training
55.51666667,852.74,15.36007205,56.40516385,0,Validation
55.53333333,852.93,15.35888355,56.40516385,0,Training
55.55,853.07,15.35679568,56.40516385,0,Training
55.56666667,853.23,15.35506899,56.40516385,0,Training
55.58333333,853.4,15.35352324,56.40516385,0,Training
55.6,853.53,15.35125899,56.40516385,0,Training
55.61666667,853.72,15.35007492,56.40516385,0,Training
55.63333333,853.85,15.34781306,56.40516385,0,Validation
55.65,854.02,15.34627134,56.40516385,0,Training
55.66666667,854.18,15.3445509,56.40516385,0,Test
55.68333333,854.32,15.34247231,56.40516385,0,Training
55.7,854.51,15.34129264,56.40516385,0,Training
55.71666667,854.64,15.33903679,56.40516385,0,Training
55.73333333,854.82,15.33767943,56.40516385,0,Training
55.75,854.97,15.33578475,56.40516385,0,Training
55.76666667,855.11,15.33371189,56.40516385,0,Training
55.78333333,855.29,15.33235733,56.40516385,0,Validation
55.8,855.43,15.33028674,56.40516385,0,Test
55.81666667,855.6,15.32875485,56.40516385,0,Training
55.83333333,855.75,15.32686567,56.40516385,0,Training
55.85,855.91,15.32515667,56.40516385,0,Training
55.86666667,856.08,15.32362768,56.40516385,0,Training
55.88333333,856.23,15.32174172,56.40516385,0,Training
55.9,856.39,15.32003578,56.40516385,0,Training
55.91666667,856.56,15.31850969,56.40516385,0,Training
55.93333333,856.71,15.31662694,56.40516385,0,Training
55.95,856.88,15.31510277,56.40516385,0,Training
55.96666667,857.04,15.31340083,56.40516385,0,Test
55.98333333,857.19,15.31152129,56.40516385,0,Training
56,857.37,15.31017857,56.40516385,0,Validation
56.01666667,857.51,15.30812258,56.40516385,0,Training
56.03333333,857.69,15.30678168,56.40516385,0,Training
56.05,857.84,15.30490633,56.40516385,0,Training
56.06666667,857.98,15.30285375,56.40516385,0.000827541,Training
56.08333333,858.17,15.30169391,56.40516385,0.000827541,Training
56.1,858.3,15.29946524,56.40516385,0.000827541,Training
56.11666667,858.49,15.2983071,56.40516385,0.000827541,Training
56.13333333,858.64,15.29643705,56.40516385,0.000827541,Training
56.15,858.79,15.29456812,56.40516385,0.000827541,Training
56.16666667,858.98,15.29341246,56.40516385,0.000827541,Validation
56.18333333,859.1,15.29101157,56.40516385,0.000827541,Training
56.2,859.3,15.29003559,56.40516385,0.000827541,Test
56.21666667,859.44,15.28799288,56.40516385,0.000827541,Training
56.23333333,859.6,15.28630705,56.40516385,0.000827541,Test
56.25,859.78,15.28497778,56.40516385,0.000827541,Training
56.26666667,859.92,15.28293839,56.40516385,0.000827541,Training
56.28333333,860.1,15.2816109,56.40516385,0.000827541,Training
56.3,860.24,15.27957371,56.40516385,0.000827541,Training
56.31666667,860.41,15.27807044,56.40516385,0.000827541,Validation
56.33333333,860.58,15.27656805,56.40516385,0.000827541,Training
56.35,860.74,15.27488909,56.40516385,0.000827541,Training
56.36666667,860.9,15.27321112,56.40516385,0.000827541,Training
56.38333333,861.06,15.27153414,56.40516385,0.000827541,Training
56.4,861.22,15.26985816,56.40516385,0.000827541,Training
56.41666667,861.39,15.26836041,56.40516385,0.000827541,Training
56.43333333,861.54,15.26650916,56.40516385,0.000827541,Training
56.45,861.7,15.26483614,56.40516385,0.000827541,Validation
56.46666667,861.88,15.2635183,56.40516385,0.000827541,Training
56.48333333,862.02,15.26149307,56.40516385,0,Training
56.5,862.2,15.26017699,56.40516385,0,Training
56.51666667,862.35,15.25833088,56.40516385,0,Training
56.53333333,862.51,15.25666274,56.40516385,0,Training
56.55,862.69,15.25534925,56.40516385,0,Test
56.56666667,862.82,15.25315262,56.40516385,0,Training
56.58333333,863.02,15.2521944,56.40516385,0,Training
56.6,863.15,15.25,56.40516385,0,Training
56.61666667,863.32,15.24851339,56.40516385,0,Training
56.63333333,863.49,15.24702766,56.40516385,0,Training
56.65,863.63,15.24501324,56.40516385,0,Test
56.66666667,863.83,15.24405882,56.40516385,0,Validation
56.68333333,863.97,15.24204646,56.40516385,0,Training
56.7,864.15,15.24074074,56.40516385,0,Training
56.71666667,864.3,15.23890685,56.40516385,0,Training
56.73333333,864.45,15.23707403,56.40516385,0,Training
56.75,864.64,15.23594714,56.40516385,0,Training
56.76666667,864.77,15.23376395,56.40516385,0,Training
56.78333333,864.95,15.23246258,56.40516385,0,Training
56.8,865.11,15.23080986,56.40516385,0,Test
56.81666667,865.27,15.22915811,56.40516385,0,Training
56.83333333,865.45,15.22785924,56.40516385,0,Training
56.85,865.6,15.22603342,56.40516385,0,Training
56.86666667,865.77,15.22456038,56.40516385,0,Validation
56.88333333,865.93,15.22291239,56.40516385,0,Training
56.9,866.09,15.22126538,56.40516385,0,Training
56.91666667,866.26,15.21979502,56.40516385,0,Training
56.93333333,866.42,15.21814988,56.40516385,0,Training
56.95,866.57,15.21633011,56.40516385,0,Training
56.96666667,866.75,15.21503803,56.40516385,0,Validation
56.98333333,866.9,15.21322024,56.40516385,0,Training
57,867.07,15.21175439,56.40516385,0,Training
57.01666667,867.23,15.210114,56.40516385,0,Training
57.03333333,867.38,15.20829924,56.40516385,0,Training
57.05,867.57,15.20718668,56.40516385,0,Test
57.06666667,867.71,15.2051986,56.35551142,-0.000827541,Training
57.08333333,867.9,15.20408759,56.35551142,-0.000827541,Validation
57.1,868.05,15.20227671,56.35551142,-0.000827541,Training
57.11666667,868.2,15.20046688,56.35551142,-0.000827541,Training
57.13333333,868.39,15.19935823,56.35551142,-0.000827541,Training
57.15,868.52,15.19720035,56.35551142,-0.000827541,Training
57.16666667,868.72,15.19626822,56.35551142,-0.000827541,Test
57.18333333,868.86,15.19428738,56.35551142,-0.000827541,Training
57.2,869.02,15.19265734,56.35551142,-0.000827541,Training
57.21666667,869.2,15.1913778,56.35551142,-0.000827541,Training
57.23333333,869.34,15.18940012,56.35551142,-0.000827541,Test
57.25,869.53,15.18829694,56.35551142,-0.000827541,Training
57.26666667,869.67,15.1863213,56.35551142,-0.000827541,Training
57.28333333,869.85,15.1850451,56.35551142,-0.000827541,Validation
57.3,870.01,15.18342059,56.35551142,-0.000827541,Training
57.31666667,870.16,15.18162256,56.35551142,-0.000827541,Training
57.33333333,870.34,15.18034884,56.35551142,-0.000827541,Training
57.35,870.49,15.17855275,56.35551142,-0.000827541,Training
57.36666667,870.66,15.17710633,56.35551142,-0.000827541,Training
57.38333333,870.82,15.17548649,56.35551142,-0.000827541,Training
57.4,870.99,15.17404181,56.35551142,-0.000827541,Training
57.41666667,871.16,15.17259797,56.35551142,-0.000827541,Training
57.43333333,871.32,15.17098085,56.35551142,-0.000827541,Training
57.45,871.47,15.1691906,56.35551142,-0.000827541,Validation
57.46666667,871.65,15.16792343,56.35551142,-0.000827541,Training
57.48333333,871.81,15.16630908,56.40516385,0,Training
57.5,871.97,15.16469565,56.40516385,0,Training
57.51666667,872.15,15.16343089,56.40516385,0,Training
57.53333333,872.29,15.16147161,56.40516385,0,Training
57.55,872.48,15.16038228,56.40516385,0,Test
57.56666667,872.62,15.15842501,56.40516385,0,Training
57.58333333,872.79,15.15698987,56.40516385,0,Training
57.6,872.96,15.15555556,56.40516385,0,Validation
57.61666667,873.09,15.15342783,56.40516385,0,Training
57.63333333,873.28,15.15234239,56.40516385,0,Training
57.65,872.72,15.13824805,56.40516385,0,Training
57.66666667,872.94,15.13768786,56.40516385,0,Training
57.68333333,873.1,15.13608784,56.40516385,0,Training
57.7,873.29,15.13500867,56.40516385,0,Test
